ds,yhat,yhat_lower,yhat_upper
2017-08-13,241.884465527007,-541.442278920428,1063.17628203524
2017-08-14,235.902220085059,-567.345676302077,1045.68508337705
2017-08-15,236.199624014661,-581.872215289915,1071.16052527967
2017-08-16,267.666419194855,-475.198819370909,1089.32147208725
2017-08-17,275.65601436416,-499.539268310439,1095.73764143805
2017-08-18,229.172190405058,-537.587466202163,1041.09499420658
2017-08-19,241.906200296979,-481.173245297279,1087.20772117223
2017-08-20,227.500284298011,-627.338783754578,1002.87558733264
2017-08-21,220.95347096124,-633.193030564912,1022.25101364054
2017-08-22,221.006751139367,-566.463216461984,990.489397912011
2017-08-23,252.54329238742,-573.575490866749,1030.6299068617
2017-08-26,228.711509712338,-626.309681687542,974.020928066321
2017-08-27,215.438471946382,-599.515043115125,1006.36854682468
2017-08-28,210.216731331217,-610.802776497283,995.224829532295
2017-08-29,211.750739665351,-665.756109021574,939.56490018109
2017-08-30,244.885326414994,-549.565868576005,1070.21120707152
2017-08-31,254.921459716421,-440.395549814035,1086.14119516406
2017-09-01,210.804518417196,-583.643003301609,973.670608140727
2017-09-02,226.163063307953,-555.548146822908,1056.33113278777
2017-09-03,214.574083219866,-616.518193163945,1027.98128352758
2017-09-04,210.970513264803,-606.120127343272,1000.6364595794
2017-09-05,214.028110055279,-585.346790403733,1043.37417565763
2017-09-06,248.567258194945,-563.307189379637,1071.69411283058
2017-09-08,216.864308424739,-611.469403462163,992.645717250018
2017-09-09,233.171487400022,-540.980814638288,994.541282329837
2017-09-10,222.362841964717,-635.216360707784,977.378029602929
2017-09-11,219.371276814367,-596.26338758323,1012.66094311173
2017-09-12,222.876974322397,-606.106301771752,1053.77236565332
2017-09-13,257.708754552041,-544.325666858793,1017.26424867003
2017-09-14,269.159700036096,-541.625140096312,1079.1865822714
2017-09-15,226.175057641255,-580.715897648302,1044.35244495305
2017-09-16,242.390426598329,-525.37652354678,1071.21669579537
2017-09-17,231.396230689145,-549.500524856661,1015.3019627847
2017-09-18,228.14432724709,-553.610989368027,1034.163091112
2017-09-19,231.333827159657,-594.040782070349,1052.71702983401
2017-09-20,265.811785495876,-493.041841414718,1102.88562614041
2017-09-22,233.52348259823,-552.422388683212,1074.91798473455
2017-09-23,249.366025917189,-549.023938987203,993.603344141931
2017-09-24,238.016545421576,-593.226832308868,1027.50831631122
2017-09-25,234.434386698857,-574.34776842747,1026.82869819536
2017-09-26,237.323278125743,-572.172812660604,1020.74550466726
2017-09-27,271.532053631259,-473.991435334166,1064.67036160158
2017-09-28,282.369816223367,-487.924970980732,1089.35617071763
2017-09-29,238.793564398913,-556.140024703339,1060.38525474778
2017-09-30,254.446293512973,-557.234914066571,1046.75633738399
2017-10-01,242.921570169136,-501.976720098648,1014.22785380352
2017-10-02,239.17040256015,-505.146327233941,1033.46959865524
2017-10-03,241.887503256202,-526.904515699857,1025.78437083622
2017-10-04,275.91254345169,-528.102105864446,1121.85950516123
2017-10-06,242.736528354823,-568.142670714152,960.766291715029
2017-10-07,258.121045267946,-547.802575236531,1061.93308381317
2017-10-08,246.288177411228,-537.948740100194,1126.87265770944
2017-10-09,242.18622217396,-574.699476318062,967.747973528672
2017-10-10,244.509473730665,-514.458579099247,1038.8442182309
2017-10-11,278.099606763045,-496.543897272595,1109.7782026144
2017-10-13,243.950730960254,-530.910133876099,1107.86560573461
2017-10-14,258.813040559312,-515.589619667269,1053.82579811075
2017-10-15,246.447909875306,-542.644722248823,1098.34183489886
2017-10-16,241.815926086259,-552.746789794858,1019.76077286971
2017-10-17,243.624692199159,-589.522967374266,974.85809479093
2017-10-18,276.729693794263,-533.067915050641,1141.92163886543
2017-10-20,241.753015630336,-622.156114283612,1028.3182304196
2017-10-21,256.297711128274,-570.93155420954,1016.32969197216
2017-10-22,243.693318007784,-596.523660079632,968.044762010066
2017-10-23,238.90836521422,-532.231488458703,985.740858576396
2017-10-24,240.65572528931,-565.570223978449,1025.83896259825
2017-10-25,273.793137197565,-516.963573411316,1055.48868212397
2017-10-27,239.155321280976,-585.336750475043,1011.2493353368
2017-10-28,253.994291180239,-579.091463765646,1051.43834190102
2017-10-29,241.753747662581,-606.842280412952,1105.91958046678
2017-10-30,237.388134595328,-577.190675699957,982.325013095067
2017-10-31,239.593581081599,-537.922188092426,1042.47977551365
2017-11-01,273.208905090756,-584.954161873051,1095.00981705764
2017-11-03,239.503381523245,-551.158415942494,1051.55102532863
2017-11-04,254.753613264935,-508.625844118353,1054.18488092318
2017-11-05,242.859406850984,-562.080513502814,1020.08922338417
2017-11-06,238.755419434435,-591.288490555333,1037.18491059271
2017-11-07,241.120082713209,-472.438663590359,991.30429662412
2017-11-08,274.777329011549,-417.622787108469,1074.38668776213
2017-11-09,285.012742912941,-516.846270011641,1090.50767540981
2017-11-10,240.762129065132,-589.101142309398,1052.41335821622
2017-11-11,255.649999257031,-556.633950435685,1058.88529199879
2017-11-12,243.256339053056,-523.064841141786,1120.00490303076
2017-11-13,238.522683473351,-556.815116582321,1055.71441872833
2017-11-14,240.13932657581,-563.510277795172,1028.3118153883
2017-11-15,272.946892333338,-593.694325902264,1028.82353302184
2017-11-16,282.252164285801,-534.397293471004,1098.38143350378
2017-11-17,237.016169072122,-548.598043046197,1038.71241359093
2017-11-18,250.892505669997,-498.403513563795,1090.2669709893
2017-11-19,237.491901803691,-560.00516662658,1035.6886644553
2017-11-20,231.788835134682,-584.938661631083,1056.96262291189
2017-11-21,232.507280590055,-569.91847697861,1016.72612263762
2017-11-22,264.521233498648,-528.194365326391,995.766961049946
2017-11-23,273.169458431531,-519.107908314176,1028.28555014297
2017-11-24,227.442492119,-529.3310907309,1088.08304372195
2017-11-25,241.019926583505,-543.771563084858,1070.418328493
2017-11-26,227.533988263537,-592.801049593976,1063.67975548652
2017-11-27,221.975283972435,-525.449816491647,1078.68584891796
2017-11-28,223.077806128931,-617.296063491989,1032.00458064776
2017-11-29,255.718874829271,-551.234401236259,1043.00068682164
2017-11-30,265.233490420052,-496.470332896709,1087.095191668
2017-12-01,220.601143719272,-644.629579901124,1007.69847744563
2017-12-02,235.483123090379,-528.434205586978,1073.11392453176
2017-12-03,223.486340942571,-538.792667648674,1027.71458135388
2017-12-04,219.569550646425,-499.44130945923,1066.91881734315
2017-12-05,222.42903960738,-575.602558140998,1003.98757588831
2017-12-06,256.87173064022,-607.23797114744,1080.04161157472
2017-12-08,225.385546816389,-580.235379051906,1039.56762272496
2017-12-09,241.997741494763,-537.004967662522,1052.16371041931
2017-12-10,231.60694429072,-544.067444368175,1060.9013991379
2017-12-11,229.123191848295,-577.258908040596,1015.99414825156
2017-12-12,233.197193271645,-545.843580451726,1004.93306025855
2017-12-13,268.622622358689,-535.647880313302,1042.30074262274
2017-12-14,280.652919604006,-573.986729026681,1068.38436468426
2017-12-15,238.190581338632,-617.271831121609,1045.79532382846
2017-12-16,254.826902365968,-506.629086728688,1109.34399807364
2017-12-17,244.10812082341,-545.207494896059,1054.93320005555
2017-12-18,240.943763600639,-513.192742851137,1041.72462822293
2017-12-19,243.994208760899,-510.957960703319,1036.85363627748
2017-12-20,278.073065222042,-550.368340445084,1085.46502555396
2017-12-22,244.108355880747,-564.883513828192,998.615891540088
2017-12-23,258.646424425947,-505.583541348349,1007.78636619139
2017-12-24,245.680181220442,-534.501794420236,981.608668870796
2017-12-25,240.181459551326,-551.56232323612,1030.58538597083
2017-12-26,240.877715852716,-557.84533160895,1020.15897616249
2017-12-27,272.652655907277,-499.321126073977,1024.94856152572
2017-12-29,234.514921430841,-560.993833126668,1024.42645696948
2017-12-30,247.321650485134,-563.549473832009,1114.43288142926
2017-12-31,232.945817495896,-558.253459899745,1011.2014269981
2018-01-01,226.414857977197,-584.75255241814,1117.74093148211
2018-01-02,226.503116365323,-558.846713882055,1019.04394179329
2018-01-03,258.130830070746,-557.52859987915,992.381615885987
2018-01-06,235.305170658079,-496.704365423209,1043.65756300457
2018-01-07,222.740242817928,-588.918135357472,1093.06377699285
2018-01-08,218.469551496031,-661.852093382135,1025.66075879433
2018-01-09,221.223265714767,-576.780619882175,990.624118929761
2018-01-12,225.681064119715,-572.631767067376,1076.63534287793
2018-01-13,243.416791884996,-611.780969230709,1074.58545419477
2018-01-14,234.461837532797,-570.634615103949,974.794936362471
2018-01-15,233.691793437966,-555.321634209868,1056.25656296193
2018-01-16,239.754754993925,-536.854690139389,1008.1104261218
2018-01-19,251.98777383191,-547.728780268092,1048.60297714644
2018-01-20,271.2901069468,-496.750408758945,1063.36084568973
2018-01-21,263.258037107965,-572.309237200269,1068.79717510188
2018-01-22,262.727904287792,-533.235324961,1104.41243998012
2018-01-23,268.282265425238,-556.167716727363,1076.68410413191
2018-01-24,304.653860330585,-437.81439912543,1093.00423913765
2018-01-26,274.312898379298,-560.72735483984,984.655246610966
2018-01-27,290.021138031401,-542.328139205663,1130.00748306424
2018-01-28,277.696096676902,-500.303616917218,1079.74197714188
2018-01-29,272.241206679767,-498.380587550131,1036.56971098383
2018-01-30,272.323792991634,-508.103906489745,1051.51973932146
2018-02-02,259.734524436222,-521.784514253877,1076.15363965337
2018-02-03,268.921477521115,-557.655280318449,1084.2987253557
2018-02-04,250.14903045184,-492.872988373631,1074.06663925103
2018-02-05,238.465604798301,-604.903596125287,1015.32035726529
2018-02-06,232.683095330826,-626.513606903924,1022.0023020098
2018-02-09,206.047763560448,-656.266828299748,1010.15469866128
2018-02-10,212.1433561182,-587.504296721003,1031.86613971512
2018-02-11,191.243753533777,-605.150327903848,1060.52184068085
2018-02-13,172.694528138196,-620.486521854709,919.77736516455
2018-02-16,152.831881180896,-702.08866670261,980.87122062776
2018-02-17,163.385699011256,-655.056680154842,877.533337595726
2018-02-18,147.959340686511,-600.810821931002,997.011881499299
2018-02-19,141.59079374914,-671.467486474139,935.850283573568
2018-02-20,143.040128776434,-640.182718348792,930.231271278563
2018-02-21,177.189074237851,-618.921276007658,1003.32935751803
2018-02-23,148.480767725956,-595.045763469344,920.902523910932
2018-02-24,168.168199064073,-614.875104645935,999.004877188452
2018-02-25,161.948259585059,-558.24737092153,973.999196544073
2018-02-26,164.686676127736,-647.652786392465,982.046804828611
2018-02-28,217.520300853092,-558.298900277815,1002.98305972588
2018-03-02,203.677330501868,-564.383333645989,954.949424290953
2018-03-03,229.552780508651,-568.399472964646,1022.6020914615
2018-03-04,228.533055444693,-583.291868531608,1057.14331243782
2018-03-05,235.389707065004,-632.200835474282,980.680843855583
2018-03-06,248.639261534001,-508.271440909153,1121.90789315297
2018-03-07,292.947885617709,-522.606496710035,1109.73545150268
2018-03-08,313.450309425271,-464.151254051858,1127.07543165824
2018-03-09,278.94094078369,-503.489588806461,1028.30888026726
2018-03-10,302.915104827838,-478.736495095591,1079.25396166907
2018-03-11,298.836334955548,-472.234350811863,1065.80452764132
2018-03-12,301.545501471249,-439.37353199008,1069.58031154467
2018-03-13,309.648792986662,-532.459977211272,1070.70586755629
2018-03-14,347.920159836015,-502.290684598088,1154.25507827162
2018-03-16,319.671538520602,-474.347571398186,1093.34447817684
2018-03-17,335.72255997192,-490.708973823055,1154.10329937351
2018-03-18,323.385743588543,-464.135349691695,1105.55588206635
2018-03-19,317.656228707383,-503.726422254005,1097.62989485405
2018-03-20,317.293843870349,-462.242090017616,1117.09586094183
2018-03-21,347.222252402345,-415.79217599214,1200.70595205433
2018-03-23,303.216506185788,-526.766833371954,1106.09116025771
2018-03-24,312.106172914967,-491.242969727336,1097.35867846525
2018-03-25,293.231504044221,-532.260370664746,1146.40706373581
2018-03-26,281.676318120557,-500.256433281328,1057.31193952105
2018-03-27,276.271087002516,-512.877558974955,1050.95355539118
2018-03-28,301.991148197676,-458.075612590139,1107.38304349227
2018-03-29,304.269434596235,-531.865107998857,1105.5665500121
2018-03-30,252.181795297065,-520.141643707359,1013.30162109515
2018-03-31,259.482967476954,-556.754376214822,1054.18058409516
2018-04-01,239.869236600181,-573.616573981575,1045.28001453838
2018-04-02,228.383664676008,-606.655894406403,1028.21170192317
2018-04-03,223.800975200493,-534.125152591428,1083.32956898756
2018-04-04,251.027756282458,-522.501875501944,1105.51168445149
2018-04-06,205.957983360237,-580.456890191633,973.631249245655
2018-04-07,216.31049441172,-510.724060555314,983.742485832737
2018-04-08,200.074352842243,-617.79401961821,997.395864850405
2018-04-09,192.195055150614,-568.063778608757,1018.89874437553
2018-04-10,191.351555546053,-607.492518660399,1065.40224369908
2018-04-11,222.358785816324,-522.351907463865,1026.26832476495
2018-04-12,230.484731929933,-537.874651721369,989.218586170858
2018-04-13,184.640027274868,-614.93846505644,1023.50145583345
2018-04-14,198.418013779461,-572.198991276123,999.899170433199
2018-04-15,185.361207398701,-599.022581647997,1009.16623517716
2018-04-16,180.369957286475,-646.856839025254,935.121290752525
2018-04-17,182.090309540871,-557.56534485407,989.01388240243
2018-04-20,180.980280686717,-620.46468957667,948.368515028263
2018-04-21,195.938848956703,-611.554732502657,1028.29991000973
2018-04-22,183.750623148239,-622.3750311709,1003.75865575329
2018-04-23,179.34795163196,-627.617604956847,967.383269701123
2018-04-24,181.415622601032,-587.657073205373,962.895799884516
2018-04-25,214.791853180096,-596.277265333628,1031.42747193415
2018-04-26,224.783401092055,-594.242679025437,1031.509250827
2018-04-27,180.352831962554,-673.844005831418,1056.92639888732
2018-04-28,195.155974783566,-620.869689334556,1018.67621423247
2018-04-29,182.805588881049,-544.018057504892,962.408238747936
2018-04-30,178.277121531542,-543.553436033644,1001.13730799663
2018-05-01,180.29365864563,-615.802272265598,1008.6398605822
2018-05-02,213.725747592307,-613.672590120414,1031.27470123014
2018-05-03,223.905587777947,-611.126447254941,987.438911083064
2018-05-04,179.813629476019,-609.457621847384,1001.78184688348
2018-05-05,195.11563343965,-577.755192179601,1024.18878675527
2018-05-06,183.426217780495,-606.660636976491,1010.79879250895
2018-05-07,179.714767327855,-680.546380209939,966.614667245315
2018-05-08,182.690794389927,-653.982824348908,972.092463708974
2018-05-09,217.204417223344,-568.273269814925,1025.56511299563
2018-05-11,185.710854936399,-610.260832438183,1058.78046197689
2018-05-12,202.283378294279,-628.022149054657,989.116159925792
2018-05-13,191.85600111497,-622.313270462958,1003.48612579827
2018-05-14,189.359392492032,-610.620980593597,1030.63608911721
2018-05-15,193.464596406992,-649.426649564268,951.409276737782
2018-05-16,228.984845712384,-584.7564690214,1025.77616220604
2018-05-18,199.004731882762,-591.513096837979,976.490068159795
2018-05-19,216.029009289382,-556.219896281493,1053.7160473171
2018-05-20,205.822539936656,-560.695400616689,1023.55632658356
2018-05-21,203.30327674958,-617.972287255007,999.765340973144
2018-05-22,207.136437109388,-597.664525291552,966.007492212029
2018-05-23,242.136506299386,-540.849831322312,989.557555679748
2018-05-25,210.411560518082,-598.950394768942,1094.49910717447
2018-05-26,226.247608255274,-548.616187027878,1014.65864089657
2018-05-27,214.676461585013,-657.634110825856,1034.22688230313
2018-05-28,210.647818684853,-585.354273844992,1018.10318735368
2018-05-29,212.86242061675,-671.290236677471,1055.76926692999
2018-05-30,246.17295332865,-532.19156787161,1029.09260331563
2018-06-01,211.015099666758,-604.293255117938,926.265658588141
2018-06-02,225.186843003553,-594.820155349265,980.558393194686
2018-06-03,212.036172465346,-559.408665682298,1006.86207322601
2018-06-04,206.546601216386,-589.742793596264,1039.56513659542
2018-06-05,207.44853336962,-584.128875395629,1072.89410356007
2018-06-06,239.619330016787,-559.13917459087,1050.54111294003
2018-06-08,202.770738058937,-636.986358037625,1023.18157402523
2018-06-09,216.410814022379,-575.224099319598,1050.51058116565
2018-06-10,202.939722340728,-599.959424277629,1009.60245103615
2018-06-11,197.334463554979,-596.474578609353,943.273610051357
2018-06-12,198.313118541895,-582.749158032401,1014.90394625124
2018-06-13,230.735114163587,-597.591414041187,1019.86586810841
2018-06-15,194.817433301453,-597.055338840469,987.594947486289
2018-06-16,209.08083262933,-580.298027707429,1058.381497767
2018-06-17,196.296784263733,-641.869221166167,952.661331464457
2018-06-18,191.409940917928,-633.89377768664,981.565709136318
2018-06-19,193.106118291652,-618.446690368455,1040.22886157913
2018-06-20,226.213997168806,-581.794753570375,985.930731085075
2018-06-21,236.021308560361,-561.485841180406,984.510868120824
2018-06-22,191.46348951382,-623.274460161427,976.078940717752
2018-06-24,193.693775821992,-649.438518790769,1005.66878678646
2018-06-25,188.991089962917,-594.236409519444,991.395585213793
2018-06-26,190.736419960507,-605.083967234416,960.234576865654
2018-06-27,223.760370222574,-580.789719097969,1018.5502444162
2018-06-29,188.480243258949,-617.96019829908,960.325513943581
2018-06-30,202.766560907006,-600.177212796147,998.373685368344
2018-07-01,189.815854589914,-575.90007386332,1015.66268647092
2018-07-02,184.590419115925,-563.139632313791,1062.70042485392
2018-07-03,185.802621159416,-665.800787510674,944.781590474148
2018-07-05,227.458995105799,-604.472199895907,1048.90292291806
2018-07-06,182.2148457858,-612.930330986652,1035.19910693199
2018-07-07,196.256479723923,-609.695434406103,1006.5891054286
2018-07-08,183.211605265936,-613.24520389576,976.031632668583
2018-07-09,178.068351313331,-653.460400289159,977.017988545508
2018-07-10,179.560383946503,-619.477967018206,995.860769915996
2018-07-11,212.566910758044,-627.295083048889,952.862950444803
2018-07-12,222.427043527803,-555.79215986701,1061.56724041766
2018-07-13,178.126564023751,-608.101264957613,993.265064086691
2018-07-14,193.33513054547,-583.988547879086,1004.15462811872
2018-07-15,181.669947048298,-596.971992935438,1010.79436341541
2018-07-16,178.101766075737,-582.09875215168,998.552989672746
2018-07-17,181.340312537818,-635.041943203035,957.910979860602
2018-07-18,216.23479483406,-627.774022680037,998.979931066619
2018-07-20,185.848722456129,-672.753318149217,984.929888308187
2018-07-21,203.130600809388,-595.441448928444,1029.47551600273
2018-07-22,193.515814658619,-603.314231285538,930.892307683145
2018-07-23,191.928183060758,-580.896224465026,1022.25813939473
2018-07-24,197.030567865196,-605.570534946276,982.317596631324
2018-07-25,233.626649440159,-572.090413746936,1050.95942072861
2018-07-26,246.977224332916,-587.348535957331,1017.85949290586
2018-07-27,205.989015180627,-608.998211496705,1068.39583858356
2018-07-28,224.253972684658,-573.735424767823,1048.81371069902
2018-07-29,215.315032057785,-578.169262577347,1006.96148721673
2018-07-30,214.074135848589,-636.869506249271,994.16956359485
2018-07-31,219.179552711342,-541.513903460398,1008.75222122731
2018-08-01,255.42810467,-563.043356613744,1076.69517382826
2018-08-03,226.05623383306,-527.078236785326,968.448884201619
2018-08-04,242.960599546408,-628.624153155559,1026.70974457762
2018-08-05,232.362171840337,-603.061784034554,1020.72987265676
2018-08-06,229.194191274223,-562.512326591136,1006.20931132466
2018-08-07,232.142332409815,-531.459445741592,1071.73017912231
2018-08-10,231.611500654133,-543.210257467055,1016.12174804043
2018-08-11,245.899277459987,-551.471595963577,1022.85136272114
2018-08-12,232.696531602727,-590.165398204947,1043.98694007356
2018-08-13,226.987696265986,-549.150353684401,1045.88186363234
2018-08-14,227.507639581797,-548.143228774058,1075.05645481691
2018-08-15,259.141807399862,-539.388489019189,1131.44676386211
2018-08-16,267.240647640122,-546.625169080108,1081.27318306795
2018-08-17,220.806357104665,-604.384360184541,1002.41634939111
2018-08-18,233.529986001769,-561.943414747752,982.29185272872
2018-08-19,219.054921305458,-502.328516248665,950.806599528822
2018-08-20,212.382621145598,-625.085460993308,1018.04316679327
2018-08-21,212.257689948613,-571.416203169358,972.16380966979
2018-08-22,243.567965181771,-583.584003282782,1049.85636761531
2018-08-23,251.659078886392,-490.071417106084,1010.1283015602
2018-08-24,205.521527286396,-557.988634264918,1022.7547191621
2018-08-25,218.828270962542,-610.423408968027,1009.54806580835
2018-08-26,205.198869218758,-591.639388897495,1044.48991715997
2018-08-27,199.605999202832,-574.584672182514,971.4598335674
2018-08-28,200.761424420522,-653.324583243608,1046.11508079658
2018-08-29,233.517055773701,-607.03697548755,1003.93953271745
2018-08-31,198.703370006624,-569.210410777644,935.49608781337
2018-09-01,213.719534495556,-590.803978812413,990.305127596741
2018-09-02,201.810639042883,-607.373050719411,963.352183057738
2018-09-03,197.913363705416,-621.243382455524,994.047251227064
2018-09-04,200.706271590068,-609.928943425741,1006.00347144842
2018-09-05,235.011598297503,-583.94582932356,1009.2866308167
2018-09-07,202.936308678733,-629.023768356689,959.480289994129
2018-09-08,219.104101153125,-594.221378012539,949.991849957094
2018-09-09,208.185347187762,-551.814770513489,1033.96419971567
2018-09-10,205.110666000967,-660.963008655057,1006.53611580989
2018-09-11,208.557413642531,-559.126199249677,980.086833024744
2018-09-12,243.351174158207,-569.550157713492,1134.67205530432
2018-09-13,254.781521942626,-535.930286422166,1118.15134529169
2018-09-14,211.790062828865,-582.909312990119,1030.56054558847
2018-09-15,228.008758297135,-572.26577099573,994.980990662089
2018-09-16,217.024526323049,-583.785130666972,1047.36047642602
2018-09-17,213.785967411403,-622.117807223808,1018.57446719957
2018-09-18,216.989286391705,-519.702412322065,978.027627954345
2018-09-19,251.479066590945,-508.480198435943,1066.50136490011
2018-09-20,262.563350477732,-525.873174169586,1092.46989631479
2018-09-21,219.201056202986,-539.420436324499,1052.474945633
2018-09-22,235.039753801138,-595.300022225917,1071.67822506917
2018-09-23,223.679810859651,-572.978226752194,994.795088786754
2018-09-24,220.080768913995,-542.289061991348,1012.62369380187
2018-09-25,222.947029905719,-573.552077021095,1059.38901114509
2018-09-26,257.128513911538,-529.867689878462,1096.32444237098
2018-09-28,224.32737370169,-580.744576276075,1023.01491620496
2018-09-29,239.948203135069,-538.185251483311,1048.46605421993
2018-09-30,228.393631719368,-617.21671220014,969.361315376343
2018-10-01,224.616444195696,-581.338241925944,1005.60073346935
2018-10-02,227.312961604379,-594.967734450093,1024.42676640366
2018-10-03,261.32420892138,-520.244105610737,1060.95139343845
2018-10-04,271.951531428305,-528.423436296791,1070.7674794921
2018-10-05,228.144663856618,-547.200097756231,1017.68997627342
2018-10-06,243.54024683315,-531.402850901282,1007.53743451456
2018-10-07,231.726768428949,-616.186537259349,1031.59170217791
2018-10-08,227.651758461781,-621.037576306811,958.93784506703
2018-10-09,230.00828089579,-566.712679565936,1001.64169801328
2018-10-10,263.636352383324,-571.647597218554,1057.09233215453
2018-10-12,229.56892733573,-560.167171446074,1069.1086753429
2018-10-13,244.469866053636,-549.034865182514,1064.07329930667
2018-10-14,232.138450397071,-582.220265274554,1056.00032926791
2018-10-15,227.532589719757,-564.043716536219,1054.38201482588
2018-10-16,229.357308686043,-644.439432931603,998.85718406973
2018-10-17,262.465724517986,-541.23843336043,1012.84578047623
2018-10-19,227.450464434077,-522.616163181701,1017.99240127922
2018-10-20,241.950386948577,-571.964284141473,1055.92823841988
2018-10-21,229.283283440849,-556.614268202967,1073.65545097235
2018-10-22,224.417732343696,-590.640865611321,1139.36439420126
2018-10-23,226.067303945709,-519.39009811792,1026.98201412938
2018-10-24,259.091088953431,-535.152310357096,1031.45831468746
2018-10-26,224.187046064702,-628.330180178333,973.752278426772
2018-10-27,238.879102891772,-539.602674099253,1057.28355799239
2018-10-28,226.487027487845,-585.021162379563,1007.24595652406
2018-10-29,221.969139825718,-572.003604556959,1018.72016637714
2018-10-30,224.02565186946,-597.249761120954,998.219586140139
2018-10-31,257.499534604212,-535.242201514246,1024.23469068112
2018-11-01,267.69186864622,-580.570809265131,1101.21283378086
2018-11-02,223.549698610967,-566.820996463308,1049.74265374904
2018-11-03,238.704400669782,-552.840839507038,1032.35695540129
2018-11-04,226.736554073508,-573.166545321828,1074.0089622762
2018-11-05,222.583154761174,-536.083269244835,1065.12777259326
2018-11-06,224.92422381238,-475.783042277336,1002.07078599926
2018-11-07,258.584442732439,-590.873425093428,1063.03257061681
2018-11-08,268.849239005973,-494.03786417278,1009.83101974308
2018-11-09,224.653315645076,-554.007439470832,1044.71779676382
2018-11-10,239.61960891577,-524.950808149437,1048.59112931695
2018-11-11,227.32464187122,-566.316538410476,1023.40849596237
2018-11-12,222.706091561363,-589.368086057511,991.805538445417
2018-11-13,224.449606089822,-538.180176085607,1056.06910227532
2018-11-14,257.390491213513,-580.419960549948,1023.03859997446
2018-11-15,266.829682449172,-575.759622025423,1054.5794608058
2018-11-16,221.721994127586,-580.468863060599,1010.74074660615
2018-11-17,235.714632700374,-580.320142464829,1069.27170732562
2018-11-18,222.411950503188,-598.046356060706,981.510161944144
2018-11-19,216.782271739345,-594.567172589794,1003.51227803876
2018-11-20,217.543845773582,-568.45751616184,1036.69689938767
2018-11-21,249.565570903493,-608.652412842829,1041.79881543351
2018-11-22,258.181931970371,-486.099559242631,1019.16683123615
2018-11-23,212.380173814722,-567.093269507056,1019.23404421233
2018-11-24,225.837730725244,-555.739696025713,1082.87414270999
2018-11-25,212.18592223278,-589.877188337577,943.559361867616
2018-11-26,206.41578142834,-599.20148795509,1038.39051865574
2018-11-27,207.263104495929,-628.836619718587,1003.43139953173
2018-11-28,239.608396346453,-473.502188239831,1056.88962600383
2018-11-29,248.7911845001,-625.068433413845,1001.93658773026
2018-11-30,203.79674810778,-614.535426463294,977.247506869673
2018-12-01,218.293302351582,-514.12032315247,1024.68121218642
2018-12-02,205.895663131139,-582.633473293732,942.320427128041
2018-12-03,201.571266620611,-613.285916386384,987.322452867296
2018-12-04,204.025634222651,-628.938923327712,1040.41161680164
2018-12-05,238.102952825971,-594.689932302566,1015.28299346041
2018-12-06,249.101230689913,-501.024397507281,1035.12373622096
2018-12-07,205.960057337212,-599.728672796779,1009.7889564195
2018-12-08,222.298982894077,-666.509303185454,999.941268882241
2018-12-09,211.682511254179,-581.852502273785,981.821306806233
2018-12-10,209.027546165564,-600.754331406837,1016.44746766784
2018-12-11,212.990341253062,-603.007667294226,1066.59922712134
2018-12-13,260.418011712518,-491.425627576138,1051.55045282094
2018-12-14,218.041597347541,-571.631323166124,1016.45133776054
2018-12-15,234.829186387815,-536.186313407538,1004.95254883894
2018-12-16,224.323627758313,-571.920642413762,1027.35147196374
2018-12-17,221.42914535792,-603.674768870501,930.895412261885
2018-12-18,224.79898564633,-593.144592519299,1052.86533413805
2018-12-19,259.237938268826,-574.450023478199,989.156997469171
2018-12-20,270.01912468081,-511.116503839008,1056.06275883882
2018-12-21,226.073024832786,-534.748355135627,994.511047037066
2018-12-22,241.026707985744,-514.619878754759,1068.55451659401
2018-12-23,228.469223311014,-569.494833972174,1041.80415186422
2018-12-24,223.35896271332,-583.700546208092,1056.05811723512
2018-12-25,224.410033404278,-536.128561359705,1045.67256211494
2018-12-26,256.493268099685,-512.802097251969,1017.34879536145
2018-12-27,264.951303646921,-542.628669730612,1023.01517107925
2018-12-28,218.785740696997,-582.070676964485,1024.11560413378
2018-12-29,231.694398693189,-651.523656126002,1026.82388691738
2018-12-30,217.334674454538,-583.723394602435,994.884380818506
2018-12-31,210.728872453807,-600.696316529248,1088.48583775318
2019-01-01,210.648601505243,-629.676438737329,1005.8034799159
2019-01-02,242.013922879992,-562.90036136413,1042.27388475345
2019-01-03,250.206736138793,-546.465124018069,1029.40087505256
2019-01-04,204.256467526449,-595.371527925099,958.089324822809
2019-01-05,217.876122631238,-637.278038655923,1080.06323333245
2019-01-06,204.724752787935,-567.626601083008,1013.39401745841
2019-01-07,199.812236999958,-623.76546628642,964.003624457704
2019-01-08,201.883499142489,-599.353369988415,968.150039090621
2019-01-09,235.817860987677,-533.939012320082,983.941681061223
2019-01-10,246.943022712449,-546.945403534802,1057.73995685619
2019-01-11,204.221730563465,-578.313977119508,1008.4468397323
2019-01-12,221.289177603884,-549.6806976517,1035.90024559147
2019-01-13,211.717160823078,-576.787667875173,1030.6646878342
2019-01-14,210.420860274395,-580.126528927537,980.853792833587
2019-01-15,216.045314750705,-585.840023107478,1068.45450229364
2019-01-16,253.367241193794,-630.78023117941,1003.86179589855
2019-01-17,267.611629336214,-502.459440019307,1133.40513076368
2019-01-18,227.641105772127,-596.016358948075,1079.42876089194
